Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Jiangling Motors Corporation, Ltd. (SZSE:000550)",SZSE:000550,Ford Vietnam Limited,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,"Jiangling Motors Corporation, Ltd. (SZSE:000550) - Form Doc","Jiangling Motors Corporation, Ltd., together with its subsidiaries, engages in the production and sale of automobiles and automobile parts in China and internationally. It offers commercial vehicles, sport utility vehicles (SUV), and related components, which include JMC brand light trucks, pickups, light buses, Ford-branded light buses, Ford brand light buses, multi-purpose and other commercial vehicles, and SUV products. The company also produces and sells engines, frames, axles, and other components. In addition, it offers auto maintenance services. It offers its products and services to distributors or end customers. The company was founded in 1992 and is headquartered in Nanchang, China."
"Jiangsu Hagong Intelligent Robot Co., Ltd (SZSE:000584)",SZSE:000584,"Changan Ford Automobile Corporation, Ltd.","Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,"Jiangsu Hagong Intelligent Robot Co., Ltd (SZSE:000584) - Form Doc","Jiangsu Hagong Intelligent Robot Co., Ltd. engages in the intelligent manufacturing business in the People's Republic of China. The company offers intelligent logistics systems, such as logistics sorting, robotic warehousing, automated high-rise warehouse, and warehouse management systems; automobile automatic production lines; robotic application platform; and artificial intelligence solutions for building of data centers, research in sensing technology, machine vision, synergistic robots, and intelligent security protection. It also develops real estate projects; sells, repairs, and maintains technological application of robots and peripheral equipment; and designs, manufactures, installs, and debugs assembly line for autocar-body-in-white (BIW) welding. The company was formerly known as Jiangsu Youli Investment Holding Co., Ltd. and changed its name to Jiangsu Hagong Intelligent Robot Co., Ltd. in August 2017. Jiangsu Hagong Intelligent Robot Co., Ltd. was founded in 1980 and is based in Shanghai, the People's Republic of China."
"JPMorgan Chase Bank, National Association",-,Ford Motor Company (NYSE:F),"Self
                         ",Creditor,Diversified Banks,Ford Motor Company (NYSE:F) 2024 Form 8-K,"JPMorgan Chase Bank, National Association operates as a bank that provides banking and financial products and services to private, business, and commercial clients in the United States of America and worldwide. It offers checking, savings, and other accounts; debit and credit cards; home loans; vehicle financing services; insurance products; pension plans; wealth management services; and other banking services to private customers. Its business banking products and services include checking, savings, business, and other accounts; loans and financing services; retirement plans; insurance products; payment and transfer services; foreign exchange services; credit, debit, and other business cards; online banking services; and other banking services. It also offers treasury and payments solutions, credit and financing services, commercial real estate services, international banking services, asset management services, investment banking and advisory services, and other banking services to commercial customers. It serves startups, midsized businesses, large corporations, and commercial real estate customers. JPMorgan Chase Bank, National Association was formerly known as JPMorgan Chase Bank and changed its name to JPMorgan Chase Bank, National Association on November 13, 2004. The company was founded in 1824 and is headquartered in Columbus, Ohio. JPMorgan Chase Bank, National Association operates as a subsidiary of JPMorgan Chase & Co."
"JPMorgan Chase Bank, National Association",-,Ford Motor Company Brasil Ltda.,"Subsidiary/Investment
                         ",Creditor,Diversified Banks,Ford Motor Company (NYSE:F) 2024 Form 8-K,"JPMorgan Chase Bank, National Association operates as a bank that provides banking and financial products and services to private, business, and commercial clients in the United States of America and worldwide. It offers checking, savings, and other accounts; debit and credit cards; home loans; vehicle financing services; insurance products; pension plans; wealth management services; and other banking services to private customers. Its business banking products and services include checking, savings, business, and other accounts; loans and financing services; retirement plans; insurance products; payment and transfer services; foreign exchange services; credit, debit, and other business cards; online banking services; and other banking services. It also offers treasury and payments solutions, credit and financing services, commercial real estate services, international banking services, asset management services, investment banking and advisory services, and other banking services to commercial customers. It serves startups, midsized businesses, large corporations, and commercial real estate customers. JPMorgan Chase Bank, National Association was formerly known as JPMorgan Chase Bank and changed its name to JPMorgan Chase Bank, National Association on November 13, 2004. The company was founded in 1824 and is headquartered in Columbus, Ohio. JPMorgan Chase Bank, National Association operates as a subsidiary of JPMorgan Chase & Co."
"JPMorgan Chase Bank, National Association",-,Ford Motor Credit Company LLC,"Subsidiary/Investment
                         ",Creditor,Diversified Banks,Ford Motor Company (NYSE:F) 2024 Form 8-K,"JPMorgan Chase Bank, National Association operates as a bank that provides banking and financial products and services to private, business, and commercial clients in the United States of America and worldwide. It offers checking, savings, and other accounts; debit and credit cards; home loans; vehicle financing services; insurance products; pension plans; wealth management services; and other banking services to private customers. Its business banking products and services include checking, savings, business, and other accounts; loans and financing services; retirement plans; insurance products; payment and transfer services; foreign exchange services; credit, debit, and other business cards; online banking services; and other banking services. It also offers treasury and payments solutions, credit and financing services, commercial real estate services, international banking services, asset management services, investment banking and advisory services, and other banking services to commercial customers. It serves startups, midsized businesses, large corporations, and commercial real estate customers. JPMorgan Chase Bank, National Association was formerly known as JPMorgan Chase Bank and changed its name to JPMorgan Chase Bank, National Association on November 13, 2004. The company was founded in 1824 and is headquartered in Columbus, Ohio. JPMorgan Chase Bank, National Association operates as a subsidiary of JPMorgan Chase & Co."
Kamarajar Port Limited,-,Ford India Private Limited,"Subsidiary/Investment
                         ",Supplier,Marine Ports and Services,Kamarajar Port Limited - Form Doc,"Kamarajar Port Limited engages in the development and operation of a port in India. It engages in the vessel handling and cargo services, as well as operates terminals. Kamarajar Port Limited was formerly known as Ennore Port Limited and changed its name to Kamarajar Port Limited in February 2014. The company was incorporated in 1999 and is based in Chennai, India."
"KEBODA TECHNOLOGY Co., Ltd. (SHSE:603786)",SHSE:603786,"Changan Ford Automobile Corporation, Ltd.","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"KEBODA TECHNOLOGY Co., Ltd. (SHSE:603786) - Form ","KEBODA TECHNOLOGY Co., Ltd. engages in the manufacture and sale of automotive electronics and related products for automotive industry in China. The company offers automotive electronics products comprising lighting control systems, such as HID electronic ballasts, LED controllers, AFS adaptive controllers, etc.; and motor control system products including cooling fan controller, air conditioning blower controller, fuel pump controller, etc. It also provides energy management system products, which includes DCDC converters, DCAC inverters, etc.; intelligent actuator including AGS actuator, electronic water valve actuator, electric vehicle charging door actuator etc.; and chassis suspension controller, such as DCC controller, ASC controller, CCU controller etc. In addition, the company offers automotive electrical products including cigarette lighters, power outlets, washing systems, automotive sensors, AVS actuators, liquid control valves, and other products; engine components, such as electric pumps, preheaters, clamps, and others; and harness products including auto wiring harness, engine pre-assembled wiring harness, and special wiring harness. KEBODA TECHNOLOGY Co., Ltd. was formerly known as Shanghai Oubao Electric Technology Corp. and changed its name to KEBODA TECHNOLOGY Co., Ltd. in November 2007. The company was founded in 2003 and is headquartered in Shanghai, China."
"KEBODA TECHNOLOGY Co., Ltd. (SHSE:603786)",SHSE:603786,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"KEBODA TECHNOLOGY Co., Ltd. (SHSE:603786) - Form ","KEBODA TECHNOLOGY Co., Ltd. engages in the manufacture and sale of automotive electronics and related products for automotive industry in China. The company offers automotive electronics products comprising lighting control systems, such as HID electronic ballasts, LED controllers, AFS adaptive controllers, etc.; and motor control system products including cooling fan controller, air conditioning blower controller, fuel pump controller, etc. It also provides energy management system products, which includes DCDC converters, DCAC inverters, etc.; intelligent actuator including AGS actuator, electronic water valve actuator, electric vehicle charging door actuator etc.; and chassis suspension controller, such as DCC controller, ASC controller, CCU controller etc. In addition, the company offers automotive electrical products including cigarette lighters, power outlets, washing systems, automotive sensors, AVS actuators, liquid control valves, and other products; engine components, such as electric pumps, preheaters, clamps, and others; and harness products including auto wiring harness, engine pre-assembled wiring harness, and special wiring harness. KEBODA TECHNOLOGY Co., Ltd. was formerly known as Shanghai Oubao Electric Technology Corp. and changed its name to KEBODA TECHNOLOGY Co., Ltd. in November 2007. The company was founded in 2003 and is headquartered in Shanghai, China."
Keller Group plc (LSE:KLR),LSE:KLR,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Construction and Engineering,Keller Group plc (LSE:KLR) - Form Doc,"Keller Group plc provides specialist geotechnical services in North America, Europe, the Asia-Pacific, the Middle East, and Africa. The company offers ground improvement services, grouting, deep foundations, earth retention, marine, and instrumentation and monitoring services, as well as post-tension systems and industrial services. It also provides solutions, such as bearing capacity improvement, low carbon construction, containment, excavation support, stabilisation, marine structures, seepage control, slope stabilization, and monitoring. The company provides its services to the construction sector in commercial, industrial, infrastructure, institutional/public, power, and residential. Keller Group plc was founded in 1860 and is headquartered in London, the United Kingdom."
Kendrion N.V. (ENXTAM:KENDR),ENXTAM:KENDR,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Kendrion N.V. (ENXTAM:KENDR) - Form Doc,"Kendrion N.V. develops, manufactures, and markets electromagnetic systems and components for industrial and automotive applications in Germany, rest of Europe, the Americas, Asia, and internationally. The company operates through Industrial and Automotive segments. It offers linear, locking, oscillating, rotary, and park lock solenoids, as well as solenoids and valves for electronically controlled dampers; holding and permanent magnets; actuators; door lock systems; optical beam shutters; solenoid pinch valves; permanent magnet, spring-applied, and electromagnetic brakes; electronic modules and rectifiers; service and spare parts; shutting-speed regulators; customer solutions; electromagnetic clutches, clutch brake units, magnetic particle and pneumatic clutches and brakes, A/C clutches, auxiliary drive clutches, and clutches for hybrid drive; and belt-drive and engine-cooling systems. In addition, the company provides electronic assemblies for actuators; HMI devices, I/O systems, control and heating systems, starterkits, and programming tools and applications for control, visualisation, motion, copy protection, and remote service; electronic control units for electric motors and inductive loads; automotive sensors and pressure switches; vehicle sound systems; direct and pilot operated solenoid, fluid isolation, proportional, and miniature valves, as well as manually, mechanically, and pneumatically actuated valves; pneumatic timers; and valve blocks. Further, it offers pressure regulators, sensor cleaning solutions, park lock valves, valves for multichamber air-springs, internal combustion engines, seating comfort products, and mobile hydraulics. The company was formerly known as Schuttersveld N.V. and changed its name to Kendrion N.V. in 2001. Kendrion N.V. was founded in 1859 and is headquartered in Amsterdam, the Netherlands."
"Keyang Electric Machinery Co., Ltd. (KOSE:A012200)",KOSE:A012200,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Household Appliances,"Keyang Electric Machinery Co., Ltd. (KOSE:A012200) - Form ","Keyang Electric Machinery Co., Ltd. manufactures and sells electric power tools in Korea and internationally. Its electric power tools include cordless tools, grinders, hammers, drills, and cutting tools, as well as other tools, such as planers, routers, trimmers, sanders, polishers, reciprocating saws, impact wrenches, blowers, drywall screwdrivers, and heat guns. The company also provides industrial tools, such as compressors, air trackers, welding machines, thawing machines, washers, vacuum cleaners, and measuring instruments; and engine products, including 4 cycle engines, grass cutters, engine saws and trimmers, spreaders and sprayers, blowers, and generators and water pumps, as well as accessories. In addition, it offers automotive products, such as power seat; steering column motors; electric parking brakes; powertrain; and other products. Further, the company provides short-range transportation vehicles, including electric scooters and bicycles. Keyang Electric Machinery Co., Ltd. was founded in 1977 and is headquartered in Seoul, South Korea."
Kinaxis Inc. (TSX:KXS),TSX:KXS,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Application Software,Kinaxis Inc. (TSX:KXS) 2024 Form Doc,"Kinaxis Inc. provides cloud-based subscription software for supply chain operations in the United States, Europe, Asia, and Canada. It offers RapidResponse, a cloud-based platform, which provides advanced planning, sales and operation planning, supply and demand planning, inventory management, and command and control center services. The company also provides strategic services, such as digital business transformation, advanced analytics, and digital innovation and acceleration services; implementation, including agile implementation methodology, RapidStart, sustainment, and rollout services; and continuous learning services consisting of Kinaxis learning center, custom learning programs, and certification, as well as support services. It serves aerospace and defense, automotive, consumer products, high-tech and electronics, industrial, life sciences, logistics, and retail industries. The company was formerly known as Webplan Inc. and changed its name to Kinaxis Inc. in May 2005. Kinaxis Inc. was founded in 1984 and is headquartered in Ottawa, Canada."
"Kokusai Co., Ltd. (TSE:7722)",TSE:7722,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Kokusai Co., Ltd. (TSE:7722) - Form ","Kokusai Co., Ltd. engages in the manufacture and sale of testers, measurement instruments, and automatic inspection equipment for motors and rotating equipment in Japan and internationally. It offers balancing machines, tire balancers for production line, tire uniformity machines/tire and wheel assembly balancers, tire drum durability testing machines, road wheel balance and runout measuring equipment, tire balance weight appliers, shaft straightening machines, coil winding testers, motor testers for production line, gear testers, seismic systems, electric servo motor-driven vibration testers, and electrodynamic vibration testers. The company serves automotive, home appliances, office equipment, and digital equipment industries. Kokusai Co., Ltd. was founded in 1969 and is headquartered in Tama, Japan."
Kongsberg Automotive ASA (OB:KOA),OB:KOA,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Kongsberg Automotive ASA (OB:KOA) 2024 Form ,"Kongsberg Automotive ASA develops, manufactures, and sells products to the automotive industry worldwide. The company operates through Powertrain & Chassis and Specialty Products segments. The Powertrain & Chassis segment designs, manufactures, and tests custom-engineered cable controls and shift systems, clutch actuation systems, vehicle dynamics, shift cables, and shift towers for transmissions. The Specialty Products segment offers fluid handling systems; couplings systems for compressed-air circuits in heavy-duty vehicles; and operator control systems for power sports construction, agriculture, outdoor power equipment, and power electronics products. It serves OEMs and Tier 1 suppliers in the automotive, commercial vehicle, passenger car, and off-highway markets. The company was formerly known as Kongsberg Automotive Holding ASA and changed its name to Kongsberg Automotive ASA in August 2014. Kongsberg Automotive ASA was founded in 1957 and is based in Kongsberg, Norway."
Lear Corporation (NYSE:LEA),NYSE:LEA,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Lear Corporation (NYSE:LEA) 2024 Form 10-K,"Lear Corporation designs, develops, engineers, manufactures, assembles, and supplies automotive seating, and electrical distribution systems and related components for automotive original equipment manufacturers in North America, Europe, Africa, Asia, and South America. Its Seating segment offers seat systems, seat subsystems, keyseat components, seat trim covers, seat mechanisms, seat foams, and headrests, as well as surface materials, such as leather and fabric for automobiles and light trucks, compact cars, pick-up trucks, and sport utility vehicles. The company’s E-Systems segment provides electrical distribution and connection systems that route electrical signals and networks; and manage electrical power within the vehicle for various powertrains. This segment’s products comprise wire harnesses, terminals and connectors, engineered components, and junction boxes; electronic system products, including body domain control modules, smart and passive junction boxes, gateway and communication modules, integrated power modules, and high voltage switching and power control systems. It also offers software and connected services comprising Xevo Market, an in-vehicle commerce and service platform; and software and services for the cloud, vehicles, and mobile devices. In addition, this segment provides cybersecurity software; advanced vehicle positioning for automated and autonomous driving applications; and short-range communication and cellular protocols for vehicle connectivity. It offers its products and services under the XEVO, GUILFORD, EAGLE OTTAWA, ConfigurE+, INTUTM, LEAR CONNEXUSTM, EXO, JOURNEYWARE, ProTec, SMART JUNCTION BOX, STRUCSURE, AVENTINO, and TeXstyle brands. Lear Corporation was founded in 1917 and is headquartered in Southfield, Michigan."
"LG Energy Solution, Ltd. (KOSE:A373220)",KOSE:A373220,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Electrical Components and Equipment,Key DevelopmentClient Announcements Oct-15-2024,"LG Energy Solution, Ltd. provides energy solutions worldwide. The company offers automotive batteries, which include pouch-type battery cells, modules/packs, and battery management system products for use in electric vehicle batteries; mobility and IT batteries for various applications in IT devices, such as smartphones and laptops, as well as light electric vehicles, electric bicycles, power tools, and wireless earphones; and energy storage systems that are used in power grids, UPS, and commercial and residential applications. It operates in South Korea, China, and the United States. LG Energy Solution, Ltd. was founded in 2020 and is headquartered in Seoul, South Korea."
Liontown Resources Limited (ASX:LTR),ASX:LTR,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Diversified Metals and Mining,Liontown Resources Limited (ASX:LTR) 2023 Form Doc,"Liontown Resources Limited engages in the exploration, evaluation, and development of mineral properties in Australia. The company explores for lithium and nickel deposits. Its flagship property is the Kathleen Valley lithium project located in Perth, Western Australia. Liontown Resources Limited was incorporated in 2006 and is headquartered in West Perth, Australia."
"Lydall, Inc.",-,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Lydall, Inc. 2020 Form 10-K","Lydall, Inc. designs, manufactures, and markets specialty engineered filtration media, industrial thermal insulating solutions, and automotive thermal and acoustical barriers for filtration/separation and thermal/acoustical applications worldwide. It operates through Performance Materials, Technical Nonwovens, and Thermal Acoustical Solutions segments. The Performance Materials segment offers filtration media solutions for air, fluid power, life science and industrial applications, gasket and sealing solutions, thermal insulation, energy storage, and other engineered products. This segment also nonwoven veils, papers, and advanced composite solutions comprising thermal insulation papers and insulation media for high temperature technology applications; and life sciences filtration products for biopharmaceutical diagnostic and analytical testing, potable water filtration, and high purity process filtration in food, beverage, and medical applications. The Technical Nonwovens segment offers nonwoven rolled-good felt media and filter bags used primarily in industrial air and liquid filtration applications. The Thermal Acoustical Solutions segment offers engineered products for transportation sector to thermally shield sensitive components from high heat, improve exhaust gas treatment, and lower harmful emissions, as well as assist in the reduction of noise, vibration, and harshness. Its products are used in the interior, underbody, and underhood of cars, trucks, SUVs, heavy duty trucks, and recreational vehicles. The company markets its products to original equipment manufacturers, Tier 1, Tier 2, and Tier 3 industrial customers. Lydall, Inc. was founded in 1879 and is headquartered in Manchester, Connecticut. As of October 1, 2021, Lydall, Inc. operates as a subsidiary of Alkegen."
M&C Saatchi plc (AIM:SAA),AIM:SAA,Ford Motor Credit Company LLC,"Subsidiary/Investment
                         ",Supplier,Advertising,M&C Saatchi plc (AIM:SAA) - Form Doc,"M&C Saatchi plc provides advertising and marketing communications services in the United Kingdom, Europe, the Middle East, Africa, the Asia Pacific, and the Americas. The company was founded in 1995 and is based in London, the United Kingdom."
"Macauto Industrial Co., Ltd. (TPEX:9951)",TPEX:9951,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"Macauto Industrial Co., Ltd. (TPEX:9951) 2024 Form Doc","Macauto Industrial Co., Ltd. manufactures and sells automotive products in Taiwan. The company provides automotive interiors, such as engineered fabrics and mesh, trim components, sunshades for roof systems, luggage cover systems, side and rear window sunshades, wind deflectors, net and pull strap assemblies, and mobile phone/tablet holder. It also offers garden tools, including cordless electric mower, electric wheelbarrows, and robotic golf caddy cart. The company was founded in 1979 and is based in Tainan City, Taiwan."
Magna International Inc. (TSX:MG),TSX:MG,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Magna International Inc. (TSX:MG) 2024 Form 40-F,"Magna International Inc. designs, engineers, and manufactures components, assemblies, systems, subsystems, and modules for original equipment manufacturers of vehicles and light trucks worldwide. It operates through four segments: Body Exteriors & Structures, Power & Vision, Seating Systems, and Complete Vehicles. The Body Exteriors & Structures segment provides body and chassis system, battery enclosures, and engineering and testing; and exteriors, including fascia and trims, front end modules, integration panels, liftgate modules, active aerodynamics, engineered glass, running boards, truck bed access products, breakthrough lightings, side doors, and greenhouse products. The Power & Vision segment offers electric drive systems and components, such as emotors, inverters, onboard chargers, gearboxes, and e-clutch; dedicated hybrid drives, dual and hybrid dual clutch, and manual transmissions; AWD/4WD products and rear drive modules; transmission, driveline components, and ICE; far camera module, remote camera heads, interior sensing camera, radars, thermal sensing, and domain controllers; interior and exterior mirrors, camera monitoring system driver/occupant monitoring systems, and smart actuators; forward and rear lighting, and lit grilles/panels/displays; latching system, door modules, charge port doors, power system, hinges, and door handles; and modular and textile folding roofs, and hard and soft tops. The Seating Systems segment provides seat structures, mechanism and hardware solutions, and foam and trim products. The Complete Vehicles segment offers vehicle engineering and manufacturing services. Magna International Inc. was founded in 1957 and is headquartered in Aurora, Canada."
Mayur Uniquoters Limited (BSE:522249),BSE:522249,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Commodity Chemicals,Mayur Uniquoters Limited (BSE:522249) 8/21 Form Doc,"Mayur Uniquoters Limited engages in the manufacture and sale of coated textile fabrics in India and internationally. The company’s products include artificial leather/, PVC Vinyl and PU synthetic leather, and other products. Its products are used in footwear, furnishings, automotive OEM, automotive replacement, and automotive exports markets. Mayur Uniquoters Limited was incorporated in 1992 and is based in Jaipur, India."
"Meritor, Inc.",-,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Distributors,"Meritor, Inc. 2019 Form 10-K","Meritor, Inc. operates as an axle and brake technology company. It operates through, Components, Engine, Distribution, Power Systems, and Accelera segments. The Components segment sells filtration products, aftertreatment systems, turbochargers, electronics, fuel systems, automated transmissions, axles, drivelines, brakes, and suspension systems. The Engine segment produces and sells engines and associated parts to customers in on-highway and various off-highway markets. Its engines are used in trucks of various sizes, buses, and recreational vehicles, as well as in various industrial applications, including construction, agriculture, power generation systems, and other off-highway applications. The Distribution segment is involved in the wholesale of engines, generator sets, and service parts. This segment also performs service and repair activities on its products and maintains relationships with various OEMs worldwide. The Power Systems segment designs, manufactures, and sells engines for mining, oil and gas, marine, and rail industries; and standby and prime power generator sets, alternators, and other power components. The Accelera segment engages in the design, manufacture, sale, and support of hydrogen production technologies; and electrified power systems with components and subsystems comprising battery, fuel cell, and electric powertrain technologies. Meritor, Inc. was formerly known as ArvinMeritor Inc. and changed its name to Meritor, Inc. in January 2011. The company was founded in 1909 and is based in Troy, Michigan. Meritor, Inc. operates as a subsidiary of Cummins Inc."
Minda Corporation Limited (NSEI:MINDACORP),NSEI:MINDACORP,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Minda Corporation Limited (NSEI:MINDACORP) - Form Doc,"Minda Corporation Limited manufactures and assembles safety and security systems, and its associated components for the automotive industry in India, rest of Asia, the Americas, and Europe. The company offers mechatronic products, such as ignition switch cum steering locks, smart key systems, mechatronics handles and immobiliser system, die casting components, starter motors, and alternators; information and connected systems, including wiring harness, connectors, terminals, and components; and instrument clusters and dashboard, as well as speed, temperature, position, pressure, and exhaust gas sensors. It also provides plastic and interior products comprising air vents, glove boxes, center consoles, cup holders, ash trays, louvers, oil slumps, cylinder heads, and battery trays; aftermarket products that comprise locks, lubricants, filters, clutch plates, bearings, wiper blades, brake shoes, and cables. In addition, the company offers DC-DC convertor, battery charger, motor controller, intelligent transport system, telematics, connected clusters, MFECU, and vehicle control unit; and rod, micro pole, shark fin, and LF antennas. It offers its products for two and three wheelers, passenger vehicles, commercial vehicles, and off-road vehicles. The company was formerly known as Minda Switch Auto Pvt. Ltd. and changed its name to Minda Corporation Limited in 2007. Minda Corporation Limited was founded in 1958 and is based in Noida, India."
Mingteng International Corporation Inc. (NasdaqCM:MTEN),NasdaqCM:MTEN,Ford Motor (China) Limited,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Mingteng International Corporation Inc. (NasdaqCM:MTEN) 2024 Form 20-F,"Mingteng International Corporation Inc. engages in the design, development, production, assembly, testing, repair, and after-sale service of automotive molds in the People’s Republic of China. It offers casting molds for turbocharger systems, braking systems, steering and differential systems, and other automotive system parts, as well as brake caliper molds, steering knuckle molds, and hydraulic part molds. The company also produces molds for new energy electric vehicle motor drive systems, battery pack systems, and engineering hydraulic components for use in automobile, construction machinery, and other manufacturing industries. The company was incorporated in 2021 and is based in Wuxi, China."
Mobileye Global Inc. (NasdaqGS:MBLY),NasdaqGS:MBLY,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Mobileye Global Inc. (NasdaqGS:MBLY) 2023 Form 10-K,"Mobileye Global Inc. develops and deploys advanced driver assistance systems (ADAS) and autonomous driving technologies and solutions worldwide. The company operates through Mobileye and Other segments. It offers Driver Assist comprising ADAS and autonomous vehicle solutions that covers safety features, such as real-time detection of road users, geometry, semantics, and markings to provide safety alerts and emergency interventions; Cloud-Enhanced Driver Assist, a solution for drivers with interpretations of a scene in real-time; Mobileye SuperVision Lite, a navigation and assisted driving solution; and Mobileye SuperVision, an operational point-to-point assisted driving navigation solution on various road types and includes cloud-based enhancements, such as road experience management. The company also provides Mobileye Chauffeur, a first-generation solution for eyes-off/hands-off driving with a human driver still in the driver’s seat; Mobileye Drive, a self-driving system comprising of radar and lidar subsystems, as well as collision avoidance systems, including Mobileye 8 Connect for light and medium-duty vehicles, and Mobileye Shield+ for large vehicles. It serves original equipment manufacturers. The company was founded in 1999 and is headquartered in Jerusalem, Israel. Mobileye Global Inc. operates as a subsidiary of Intel Overseas Funding Corporation."
Mold-Tek Technologies Limited (BSE:526263),BSE:526263,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Construction and Engineering,Mold-Tek Technologies Limited (BSE:526263) 9/2/ Form Doc,"Mold-Tek Technologies Limited provides civil and mechanical design engineering services in India and internationally. The company offers civil and structural services, such as steel detailing, precast detailing, and construction documents and design development; mechanical engineering services for automotive design, press tool and surfacing, special purpose machine, telecom, and utilities; and electrical engineering services that includes design, assembly, and installation of wire harnesses. Mold-Tek Technologies Limited was incorporated in 1985 and is headquartered in Hyderabad, India."
"Nasmedia Co., Ltd. (KOSDAQ:A089600)",KOSDAQ:A089600,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Advertising,"Nasmedia Co., Ltd. (KOSDAQ:A089600) - Form ","Nasmedia Co., Ltd. operates as a digital marketing platform company in South Korea. The company offers online and mobile ad services, including display and search ads; digital broadcasting ad services, such as IPTV VOD, real-time channel, Addressable TV, and pre-roll type TV ads; digital out of home ads; and global marketing services. It also provides adpacker, a programmatic DSP based on sophisticated audience targeting; admixer, a global SSP based on global AD exchange and google publisher partner; Nasmedia Ad Platform that Offers personalized reward services using audience targeting technology; AD Tech that offers planning, programmatic buying, analytics, and data management; and AD Study that studies effects of digital media cross platform ad campaigns and advance ad tech platform. In addition, the company offers N.DMP, a big data and AI-based data-driven audience targeting platform; Bid Optimizer, a service for maximizing AdMixer’s Ad bid rate with real-time Ad bidding optimization AI model; Auto Traffic Curation for customized advertising traffic; Fraud Detection; and Ad effect research and data-based consulting services. The company was formerly known as DoubleClick Media, Korea and changed its name to Nasmedia Co., Ltd. in October 2002. The company was founded in 2000 and is based in Seoul, South Korea."
"NavInfo Co., Ltd. (SZSE:002405)",SZSE:002405,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Application Software,"NavInfo Co., Ltd. (SZSE:002405) - Form ","NavInfo Co., Ltd. provides smart mobility solutions in China and internationally. The company provides map navigation, navigation software development, dynamic traffic information, location big data, and customized connected vehicle services for passenger and commercial vehicles. It offers navigation services, such as digital map and map compilation; connected vehicle services including passenger and commercial vehicles; HD map and HD-GNSS autonomous driving; and automotive chipsets. The company also provides new energy vehicle and mobile measuring solutions. NavInfo Co., Ltd. was founded in 2002 and is based in Beijing, China."
"Nemak, S. A. B. de C. V. (BMV:NEMAK A)",BMV:NEMAK A,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"Nemak, S. A. B. de C. V. (BMV:NEMAK A) - Form Doc","Nemak, S. A. B. de C. V. develops, manufactures, and sells aluminum components for e-mobility, structure and chassis, and ICE powertrain applications to the automotive industry in North America, Europe, and internationally. It offers powertrain components, such as cylinder heads, engine blocks, transmission cases, and other ICE powertrain and auto parts; structural parts, including longitudinal members, shock towers, and subframes; and e-mobility components comprising e-drive, battery housings, and others. The company was formerly known as Tenedora Nemak, S. A. de C. V. and changed its name to Nemak, S. A. B. de C. V. in June 2015. The company was incorporated in 1979 and is based in García, Mexico. Nemak, S. A. B. de C. V. was formerly a subsidiary of Alfa S.A.B. de C.V. (BMV:ALFA A)."
